OBJECTID,STD_ZIP5,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,LATITUDE,LONGITUDE,LAT,LON,x,y
244,01420,FITCHBURG,MA,42.578578766,-71.80467618,42.57858,-71.80468,-7993260.39981374,5248045.66980931
245,01430,ASHBURNHAM,MA,42.65237141,-71.92909684,42.65237,-71.9291,-8007110.78933727,5259207.8863545
246,01431,ASHBY,MA,42.675398693,-71.81640755,42.6754,-71.81641,-7994565.77435286,5262694.17344013
247,01432,AYER,MA,42.559950962,-71.57147056,42.55995,-71.57147,-7967299.83706671,5245230.08366898
248,01434,DEVENS,MA,42.542420394,-71.61666183,42.54242,-71.61666,-7972330.24284949,5242580.75248714
249,01436,BALDWINVILLE,MA,42.605068944,-72.07049513,42.60507,-72.0705,-8022850.87196746,5252051.09784909
250,01440,GARDNER,MA,42.574856799,-71.9913647,42.57486,-71.99136,-8014041.92911644,5247482.83124349
251,01450,GROTON,MA,42.611285398,-71.560301,42.61129,-71.5603,-7966056.46136138,5252991.55878427
252,01451,HARVARD,MA,42.500569175,-71.57679614,42.50057,-71.5768,-7967892.64864346,5236259.60396424
253,01452,HUBBARDSTON,MA,42.487759931,-72.00125743,42.48776,-72.00126,-8015143.47165668,5234325.67470266
254,01453,LEOMINSTER,MA,42.526563806,-71.75448635,42.52657,-71.75449,-7987672.85300391,5240185.6964988
255,01460,LITTLETON,MA,42.538967566,-71.48384928,42.53897,-71.48385,-7957545.62297851,5242059.15940262
256,01462,LUNENBURG,MA,42.586817697,-71.72736449,42.58682,-71.72736,-7984653.59033751,5249291.41547186
257,01463,PEPPERELL,MA,42.669144126,-71.59312894,42.66914,-71.59313,-7969711.00065068,5261746.96757563
258,01464,SHIRLEY,MA,42.565259216,-71.64696363,42.56526,-71.64697,-7975703.66368912,5246032.06240605
259,01468,TEMPLETON,MA,42.554813658,-72.06266493,42.55481,-72.06267,-8021979.48993284,5244453.53810341
260,01469,TOWNSEND,MA,42.657294968,-71.69274818,42.6573,-71.69275,-7980800.31481032,5259953.31310239
261,01473,WESTMINSTER,MA,42.550465487,-71.90400562,42.55046,-71.90401,-8004317.44056056,5243796.37795553
262,01474,WEST TOWNSEND,MA,42.671298944,-71.74629302,42.6713,-71.74629,-7986760.70443594,5262073.28081551
263,01475,WINCHENDON,MA,42.677577306,-72.04714043,42.67758,-72.04714,-8020251.16377894,5263023.98518447
264,01501,AUBURN,MA,42.204554579,-71.8385056,42.20456,-71.83851,-7997026.19736812,5191670.28856395
265,01503,BERLIN,MA,42.379108887,-71.63025126,42.37911,-71.63025,-7973842.84663574,5217938.30510593
266,01504,BLACKSTONE,MA,42.029284098,-71.52693086,42.02929,-71.52693,-7962341.62186238,5165367.26953995
267,01505,BOYLSTON,MA,42.339337301,-71.7275775,42.33934,-71.72758,-7984677.37074109,5211946.70575064
268,01506,BROOKFIELD,MA,42.194164109,-72.10104054,42.19416,-72.10104,-8026251.47045888,5190108.83054774
269,01507,CHARLTON,MA,42.138948344,-71.96444661,42.13895,-71.96445,-8011045.59759723,5181815.73807218
270,01510,CLINTON,MA,42.417703021,-71.68038427,42.4177,-71.68038,-7979423.59906044,5223755.95770599
271,01515,EAST BROOKFIELD,MA,42.214617336,-72.04762735,42.21462,-72.04763,-8020305.51897122,5193182.69439563
272,01516,DOUGLAS,MA,42.057655394,-71.72876098,42.05766,-71.72876,-7984809.01238416,5169619.84985825
273,01518,FISKDALE,MA,42.123080399,-72.11477011,42.12308,-72.11477,-8027779.3617508,5179434.2797899
274,01519,GRAFTON,MA,42.199313726,-71.68733135,42.19931,-71.68733,-7980197.31160022,5190882.64877182
275,01520,HOLDEN,MA,42.338725966,-71.84197639,42.33873,-71.84198,-7997412.62895415,5211854.7867913
276,01521,HOLLAND,MA,42.055241726,-72.15881562,42.05524,-72.15881,-8032682.37250644,5169257.81773205
277,01522,JEFFERSON,MA,42.37621671,-71.86792517,42.37622,-71.86793,-8000301.09934519,5217502.57076812
278,01523,LANCASTER,MA,42.460339654,-71.68878335,42.46034,-71.68878,-7980358.67866429,5230187.31437996
279,01524,LEICESTER,MA,42.239028278,-71.91812129,42.23903,-71.91812,-8005888.64615501,5196852.34055634
280,01527,MILLBURY,MA,42.197224166,-71.76367617,42.19722,-71.76368,-7988696.25983696,5190568.52828578
281,01529,MILLVILLE,MA,42.033921995,-71.57950492,42.03392,-71.57951,-7968194.15024851,5166061.89372456
282,01531,NEW BRAINTREE,MA,42.320466572,-72.12589584,42.32047,-72.12589,-8029017.64158379,5209105.0964011
283,01532,NORTHBOROUGH,MA,42.318384642,-71.64612894,42.31839,-71.64613,-7975610.24058758,5208792.09473083
284,01534,NORTHBRIDGE,MA,42.147458249,-71.65369339,42.14746,-71.65369,-7976452.74656892,5183093.46258626
285,01535,NORTH BROOKFIELD,MA,42.2667366,-72.08112961,42.26674,-72.08113,-8024034.79660817,5201019.18673021
286,01536,NORTH GRAFTON,MA,42.227916959,-71.70202951,42.22792,-71.70203,-7981833.06402031,5195181.64123559
287,01537,NORTH OXFORD,MA,42.170188772,-71.89342589,42.17019,-71.89342,-8003139.46104856,5186507.10643418
288,01540,OXFORD,MA,42.114980299,-71.86773682,42.11498,-71.86774,-8000279.86682211,5178218.29983161
289,01541,PRINCETON,MA,42.452777593,-71.87588738,42.45278,-71.87589,-8001186.91962908,5229046.53265767
290,01542,ROCHDALE,MA,42.199909089,-71.90704168,42.19991,-71.90704,-8004655.46208303,5190972.07187063
291,01543,RUTLAND,MA,42.377397395,-71.95195903,42.3774,-71.95196,-8009655.29307711,5217680.19624887
292,01545,SHREWSBURY,MA,42.282629059,-71.71790409,42.28263,-71.7179,-7983600.45797215,5203410.65752017
293,01550,SOUTHBRIDGE,MA,42.074426661,-72.0333581,42.07443,-72.03336,-8018716.4781019,5172135.00952034
294,01560,SOUTH GRAFTON,MA,42.174896114,-71.68111431,42.1749,-71.68111,-7979505.13190453,5187214.16293143
295,01562,SPENCER,MA,42.244703145,-71.98893179,42.2447,-71.98893,-8013771.00241142,5197705.29625839
296,01564,STERLING,MA,42.438160563,-71.76820836,42.43816,-71.76821,-7989200.74429582,5226841.33502626
297,01566,STURBRIDGE,MA,42.10879713,-72.07752637,42.1088,-72.07753,-8023633.92688418,5177290.96207462
298,01568,UPTON,MA,42.17106849,-71.60841232,42.17107,-71.60841,-7971412.14915279,5186639.4606586
299,01569,UXBRIDGE,MA,42.072380281,-71.63246537,42.07238,-71.63247,-7974089.9930485,5171827.80072066
300,01570,WEBSTER,MA,42.048031644,-71.86500082,42.04803,-71.865,-7999974.96808017,5168176.95043579
301,01571,DUDLEY,MA,42.05012984,-71.91544879,42.05013,-71.91545,-8005591.39105458,5168491.47595002
302,01581,WESTBOROUGH,MA,42.269656089,-71.61859776,42.26966,-71.6186,-7972545.96510584,5201458.75430441
303,01583,WEST BOYLSTON,MA,42.361885752,-71.78457224,42.36189,-71.78457,-7991021.64418355,5215343.16558739
304,01585,WEST BROOKFIELD,MA,42.235735785,-72.15913102,42.23574,-72.15913,-8032718.04305616,5196357.35155122
305,01588,WHITINSVILLE,MA,42.116262227,-71.66445826,42.11626,-71.66446,-7977651.10934759,5178410.64799894
306,01590,SUTTON,MA,42.145169694,-71.74174728,42.14517,-71.74174,-7986254.52146428,5182749.81733482
307,01602,WORCESTER,MA,42.270206574,-71.84339352,42.27021,-71.84339,-7997569.7495136,5201541.39063479
308,01603,WORCESTER,MA,42.244612728,-71.83795152,42.24461,-71.83795,-7996964.198423,5197692.10268476
309,01604,WORCESTER,MA,42.253896549,-71.77243414,42.25389,-71.77243,-7989670.40735006,5199087.85569784
310,01605,WORCESTER,MA,42.289376746,-71.7888588,42.28938,-71.78886,-7991498.9508793,5204425.50759831
311,01606,WORCESTER,MA,42.313500058,-71.79503473,42.3135,-71.79504,-7992186.8841817,5208056.43796939
312,01607,WORCESTER,MA,42.229680854,-71.79591146,42.22968,-71.79591,-7992284.55367653,5195446.5934728
313,01608,WORCESTER,MA,42.261928659,-71.80122733,42.26193,-71.80122,-7992875.66674049,5200296.18246611
314,01609,WORCESTER,MA,42.274844307,-71.81748107,42.27485,-71.81748,-7994685.52573849,5202239.23779001
315,01610,WORCESTER,MA,42.249990637,-71.80953885,42.24999,-71.80954,-7993801.40407871,5198500.96050124
316,01611,CHERRY VALLEY,MA,42.237240658,-71.87336773,42.23724,-71.87337,-8000906.65054711,5196583.334082
317,01612,PAXTON,MA,42.304819895,-71.92081926,42.30482,-71.92082,-8006189.29850367,5206750.08434117
318,01701,FRAMINGHAM,MA,42.319542911,-71.42463031,42.31954,-71.42463,-7950953.35386689,5208966.11085665
319,01702,FRAMINGHAM,MA,42.283361888,-71.42536338,42.28336,-71.42536,-7951034.88671098,5203520.86223991
320,01718,ACTON,MA,42.519000804,-71.42791173,42.519,-71.42791,-7951318.55304117,5239043.13010333
321,01719,BOXBOROUGH,MA,42.487685652,-71.51897326,42.48769,-71.51897,-7961455.80157849,5234314.73344459
322,01720,ACTON,MA,42.484289146,-71.44010425,42.48429,-71.4401,-7952675.73500339,5233801.65854653
323,01721,ASHLAND,MA,42.253836115,-71.45894164,42.25384,-71.45894,-7954772.65746848,5199079.24985206
324,01730,BEDFORD,MA,42.496022305,-71.27393539,42.49602,-71.27393,-7934177.97414621,5235573.06561111
325,01731,HANSCOM AFB,MA,42.452913294,-71.2805533,42.45292,-71.28056,-7934915.16676856,5229067.25197024
326,01740,BOLTON,MA,42.436925567,-71.60686206,42.43692,-71.60686,-7971239.741199,5226654.90661149
327,01741,CARLISLE,MA,42.528161383,-71.35275664,42.52816,-71.35276,-7942952.94496029,5240426.55762154
328,01742,CONCORD,MA,42.456404277,-71.37692399,42.45641,-71.37692,-7945642.67900214,5229593.88347396
329,01745,FAYVILLE,MA,42.291811407,-71.5029211,42.29181,-71.50292,-7959668.87372768,5204792.32691939
330,01746,HOLLISTON,MA,42.20239242,-71.43802254,42.20239,-71.43802,-7952443.87598498,5191345.25030112
331,01747,HOPEDALE,MA,42.12605385,-71.53640555,42.12605,-71.53641,-7963396.45285185,5179880.29255435
332,01748,HOPKINTON,MA,42.224451249,-71.52844026,42.22445,-71.52844,-7962509.78331156,5194660.93397724
333,01749,HUDSON,MA,42.391177529,-71.56095195,42.39118,-71.56095,-7966128.65193984,5219757.3387134
334,01752,MARLBOROUGH,MA,42.349471032,-71.54327181,42.34947,-71.54327,-7964160.82312601,5213473.26688299
335,01754,MAYNARD,MA,42.431153756,-71.45339178,42.43115,-71.45339,-7954155.21612043,5225784.38067296
336,01756,MENDON,MA,42.096037323,-71.54982645,42.09604,-71.54983,-7964890.37210684,5175376.46706569
337,01757,MILFORD,MA,42.151697562,-71.52456994,42.1517,-71.52457,-7962078.33868755,5183730.3844069
338,01760,NATICK,MA,42.287155533,-71.35958868,42.28716,-71.35959,-7943713.06872984,5204091.421634
339,01770,SHERBORN,MA,42.233727237,-71.37911864,42.23373,-71.37912,-7945887.27753439,5196055.09396525
340,01772,SOUTHBOROUGH,MA,42.293362629,-71.52934307,42.29336,-71.52934,-7962610.0006869,5205025.39940965
341,01773,LINCOLN,MA,42.425508778,-71.31386384,42.42551,-71.31387,-7938623.21199375,5224933.49448404
342,01775,STOW,MA,42.431091687,-71.51413061,42.43109,-71.51413,-7960916.49593763,5225775.17529876
343,01776,SUDBURY,MA,42.383647211,-71.42561218,42.38365,-71.42561,-7951062.91361917,5218622.41393096
344,01778,WAYLAND,MA,42.348412117,-71.35754266,42.34841,-71.35754,-7943485.45621604,5213313.53234195
345,01801,WOBURN,MA,42.485278346,-71.15600391,42.48528,-71.15601,-7921050.33910707,5233951.37445962
346,01803,BURLINGTON,MA,42.504798539,-71.19914618,42.5048,-71.19914,-7925852.28311966,5236898.38286735
347,01810,ANDOVER,MA,42.652780258,-71.16041781,42.65278,-71.16042,-7921541.23468437,5259269.66609873
348,01821,BILLERICA,MA,42.550905967,-71.25365366,42.55091,-71.25365,-7931920.53387345,5243863.24480623
349,01824,CHELMSFORD,MA,42.59338908,-71.35697289,42.59339,-71.35697,-7943421.75875812,5250284.66962254
350,01826,DRACUT,MA,42.676830389,-71.31862422,42.67683,-71.31863,-7939153.17536899,5262910.77363868
351,01827,DUNSTABLE,MA,42.673090934,-71.50005272,42.67309,-71.50005,-7959349.53684778,5262344.73573531
352,01830,HAVERHILL,MA,42.7858198,-71.07198193,42.78582,-71.07198,-7911696.99474286,5279428.08124593
353,01832,HAVERHILL,MA,42.779378371,-71.11023525,42.77938,-71.11024,-7915955.38660997,5278450.83819122
354,01833,GEORGETOWN,MA,42.726919588,-70.98013654,42.72692,-70.98013,-7901472.26834404,5270498.39022384
355,01834,GROVELAND,MA,42.754365712,-71.02381,42.75436,-71.02381,-7906334.51256632,5274657.96883301
356,01835,HAVERHILL,MA,42.758037592,-71.0852574,42.75804,-71.08526,-7913174.7773471,5275214.9161709
357,01840,LAWRENCE,MA,42.707543785,-71.15974883,42.70754,-71.15975,-7921467.34559312,5267562.23698072
358,01841,LAWRENCE,MA,42.711620675,-71.1667621,42.71162,-71.16676,-7922247.85262934,5268180.02462292
359,01843,LAWRENCE,MA,42.691095553,-71.15917654,42.6911,-71.15918,-7921403.64813521,5265071.2717697
360,01844,METHUEN,MA,42.729767513,-71.17864455,42.72977,-71.17864,-7923570.21318693,5270929.6426687
361,01845,NORTH ANDOVER,MA,42.681990598,-71.10711885,42.68199,-71.10712,-7915608.02271055,5263692.30826006
362,01850,LOWELL,MA,42.656548129,-71.3049499,42.65655,-71.30495,-7937630.37983809,5259840.13833854
363,01851,LOWELL,MA,42.631400607,-71.33429128,42.6314,-71.33429,-7940896.78891725,5256034.56469403
364,01852,LOWELL,MA,42.635610667,-71.29957456,42.63561,-71.29958,-7937032.47250032,5256671.79873408
365,01854,LOWELL,MA,42.649016373,-71.33720111,42.64902,-71.3372,-7941221.22155817,5258700.38321721
366,01860,MERRIMAC,MA,42.834355964,-71.00324313,42.83435,-71.00324,-7904044.79899208,5286792.78829788
367,01862,NORTH BILLERICA,MA,42.576297908,-71.29112045,42.5763,-71.29112,-7936091.44776776,5247700.81190303
368,01863,NORTH CHELMSFORD,MA,42.635153924,-71.38749349,42.63515,-71.3875,-7946819.80925773,5256602.5320296
369,01864,NORTH READING,MA,42.581199803,-71.09476496,42.5812,-71.09476,-7914233.00547347,5248441.86828508
370,01867,READING,MA,42.526176413,-71.1083464,42.52618,-71.10835,-7915744.76011464,5240126.92270969
371,01876,TEWKSBURY,MA,42.606309537,-71.22327389,42.60631,-71.22327,-7928538.6200246,5252238.60549743
372,01879,TYNGSBORO,MA,42.667786152,-71.41918628,42.66779,-71.41919,-7950347.80277629,5261541.36720649
373,01880,WAKEFIELD,MA,42.501310375,-71.06755271,42.50131,-71.06755,-7911203.55128505,5236371.91994837
374,01886,WESTFORD,MA,42.588939522,-71.43918649,42.58894,-71.43919,-7952573.81889263,5249612.106332
375,01887,WILMINGTON,MA,42.558469167,-71.17259236,42.55847,-71.17259,-7922896.71802249,5245005.81860948
376,01890,WINCHESTER,MA,42.453568476,-71.14372826,42.45357,-71.14373,-7919683.81499053,5229165.66936314
377,01901,LYNN,MA,42.463162251,-70.94562647,42.46316,-70.94563,-7897630.88296298,5230613.27223808
378,01902,LYNN,MA,42.469155674,-70.94055237,42.46915,-70.94055,-7897066.09829442,5231517.63286125
379,01904,LYNN,MA,42.487608053,-70.96211575,42.48761,-70.96211,-7899466.22098867,5234303.21629686
380,01905,LYNN,MA,42.464608346,-70.97244219,42.46461,-70.97244,-7900616.17359246,5230831.43913118
381,01906,SAUGUS,MA,42.463932285,-71.01276121,42.46393,-71.01276,-7905104.72574256,5230729.55042891
382,01907,SWAMPSCOTT,MA,42.474857472,-70.90876635,42.47486,-70.90877,-7893527.91314252,5232378.32378603
383,01908,NAHANT,MA,42.425829504,-70.92752874,42.42583,-70.92753,-7895616.34259837,5224981.81868455
384,01913,AMESBURY,MA,42.854916437,-70.93601639,42.85492,-70.93602,-7896561.61383556,5289914.53310901
385,01915,BEVERLY,MA,42.560372374,-70.87738951,42.56037,-70.87739,-7890034.74091727,5245293.50154674
386,01921,BOXFORD,MA,42.67886163,-71.00969099,42.67886,-71.00969,-7904762.45771546,5263218.6430908
387,01922,BYFIELD,MA,42.753797308,-70.92795518,42.7538,-70.92796,-7895663.90340554,5274571.79817943
388,01923,DANVERS,MA,42.56947867,-70.94444509,42.56948,-70.94444,-7897499.24143123,5246669.77351049
389,01929,ESSEX,MA,42.630754725,-70.78175274,42.63076,-70.78175,-7879388.76152778,5255937.02087796
390,01930,GLOUCESTER,MA,42.621553504,-70.67208341,42.62156,-70.67208,-7867180.06955306,5254544.96747927
391,01938,IPSWICH,MA,42.681504861,-70.84919846,42.6815,-70.8492,-7886896.57634428,5263618.36875532
392,01940,LYNNFIELD,MA,42.528731255,-71.02927099,42.52873,-71.02927,-7906942.61164875,5240512.99262457
393,01944,MANCHESTER,MA,42.578667787,-70.76612988,42.57867,-70.76613,-7877649.39448414,5248058.93382106
394,01945,MARBLEHEAD,MA,42.499237021,-70.86324858,42.49924,-70.86325,-7888460.98744231,5236058.59054851
395,01949,MIDDLETON,MA,42.595959723,-71.0106225,42.59596,-71.01062,-7904866.07233903,5250673.46309871
396,01950,NEWBURYPORT,MA,42.812857751,-70.88274783,42.81286,-70.88275,-7890631.79910996,5283530.2562861
397,01951,NEWBURY,MA,42.790734036,-70.8411908,42.79073,-70.84119,-7886005.66029938,5280173.37705619
398,01952,SALISBURY,MA,42.84860514,-70.85085578,42.84861,-70.85085,-7887080.87444421,5288956.46977343
399,01960,PEABODY,MA,42.533231486,-70.95926161,42.53323,-70.95926,-7899148.58262155,5241192.39882172
400,01966,ROCKPORT,MA,42.658373209,-70.61942019,42.65837,-70.61942,-7861318.19878999,5260116.72588135
401,01969,ROWLEY,MA,42.714717929,-70.90845696,42.71472,-70.90845,-7893493.0918492,5268649.31597733
402,01970,SALEM,MA,42.514559392,-70.90097288,42.51456,-70.90097,-7892659.92824481,5238372.52012472
403,01982,SOUTH HAMILTON,MA,42.618291311,-70.85688992,42.61829,-70.85689,-7887752.67098455,5254050.9881789
404,01983,TOPSFIELD,MA,42.641375054,-70.94783224,42.64138,-70.94783,-7897876.33075163,5257544.02488076
405,01984,WENHAM,MA,42.601771398,-70.88796863,42.60177,-70.88797,-7891212.72054058,5251552.6337925
406,01985,WEST NEWBURY,MA,42.795310302,-70.9776761,42.79531,-70.97768,-7901198.79364719,5280867.80532883
407,02019,BELLINGHAM,MA,42.073339825,-71.4755785,42.07334,-71.47558,-7956624.98140131,5171971.96458298
408,02021,CANTON,MA,42.164133325,-71.13134593,42.16413,-71.13135,-7918305.40050523,5185597.86542886
409,02025,COHASSET,MA,42.239430332,-70.81308493,42.23943,-70.81309,-7882876.8378807,5196912.5668999
410,02026,DEDHAM,MA,42.244300205,-71.16592997,42.2443,-71.16593,-7922155.27889552,5197645.06488246
411,02030,DOVER,MA,42.234582219,-71.28320848,42.23458,-71.28321,-7935210.72324488,5196183.56668901
412,02032,EAST WALPOLE,MA,42.155484108,-71.21691304,42.15548,-71.21691,-7927830.30356683,5184298.60977724
413,02035,FOXBORO,MA,42.063355968,-71.24200254,42.06335,-71.242,-7930623.65234356,5170474.36907173
414,02038,FRANKLIN,MA,42.089932319,-71.40543753,42.08993,-71.40544,-7948817.36360387,5174460.27865129
415,02043,HINGHAM,MA,42.225026285,-70.89728573,42.22503,-70.89729,-7892249.71614387,5194746.95196858
416,02045,HULL,MA,42.28379853,-70.87270581,42.2838,-70.8727,-7889513.27055127,5203586.29696425
417,02048,MANSFIELD,MA,42.023446238,-71.21341573,42.02345,-71.21342,-7927441.32398898,5164492.05790356
418,02050,MARSHFIELD,MA,42.106567484,-70.70190787,42.10657,-70.7019,-7870499.98445679,5176956.11227862
419,02052,MEDFIELD,MA,42.185588375,-71.30404135,42.18559,-71.30404,-7937529.31309504,5188820.41979765
420,02053,MEDWAY,MA,42.151841232,-71.42339828,42.15184,-71.4234,-7950816.61657413,5183751.57771523
421,02054,MILLIS,MA,42.16839071,-71.36361577,42.16839,-71.36362,-7944161.49926099,5186237.24693034
422,02056,NORFOLK,MA,42.117972152,-71.33278757,42.11797,-71.33279,-7940729.47672447,5178667.69060464
423,02061,NORWELL,MA,42.159804302,-70.82238047,42.15981,-70.82238,-7883911.2857148,5184947.64256326
424,02062,NORWOOD,MA,42.187385824,-71.20299687,42.18739,-71.203,-7926281.17975184,5189090.35254623
425,02066,SCITUATE,MA,42.203737754,-70.75142386,42.20374,-70.75143,-7876012.79280766,5191547.60968839
426,02067,SHARON,MA,42.112320135,-71.17810537,42.11232,-71.17811,-7923510.76212232,5177819.30450431
427,02071,SOUTH WALPOLE,MA,42.100415917,-71.27206389,42.10041,-71.27206,-7933969.89553137,5176032.90371522
428,02072,STOUGHTON,MA,42.126775267,-71.10760261,42.12677,-71.1076,-7915662.37790284,5179988.50680249
429,02081,WALPOLE,MA,42.146859269,-71.2500906,42.14686,-71.25009,-7931523.91065408,5183003.54082434
430,02090,WESTWOOD,MA,42.217016225,-71.20736627,42.21702,-71.20737,-7926767.82882454,5193543.34520534
431,02093,WRENTHAM,MA,42.058308685,-71.34406885,42.05831,-71.34407,-7941985.59194364,5169717.65249777
432,02108,BOSTON,MA,42.355711982,-71.06724095,42.35571,-71.06724,-7911168.72999173,5214413.34191832
433,02109,BOSTON,MA,42.363143766,-71.0536417,42.36314,-71.05364,-7909655.27683777,5215532.81944418
434,02110,BOSTON,MA,42.357682436,-71.05392759,42.35768,-71.05392,-7909686.70099419,5214709.8640358
435,02111,BOSTON,MA,42.351795746,-71.06179505,42.3518,-71.0618,-7910563.17890113,5213823.19837366
436,02113,BOSTON,MA,42.365317714,-71.05514348,42.36532,-71.05515,-7909822.58903056,5215860.41228815
437,02114,BOSTON,MA,42.362507682,-71.06520113,42.36251,-71.0652,-7910941.96684565,5215436.84253224
438,02115,BOSTON,MA,42.343092988,-71.09096194,42.34309,-71.09097,-7913810.05397001,5212512.60204946
439,02116,BOSTON,MA,42.34950981,-71.07468473,42.34951,-71.07468,-7911997.64709151,5213479.01278325
